sample_id,air_volume,cold_air_press,hot_air_press,oxygen,hot_air_temp,coal_rate,humidity,gas_rate,furnace_top_press,upper_press_diff,lower_press_diff,total_press_diff,air_press_ratio,furnace_top_temp_avg,air_speed,furnace_throat_temp,pig,all_quality,consumption,fuel_rate,coke_rate
R2S2_TRAIN_989B2224FA24,4209.100707,398.832977,385.993617,12069.663854,1187.904359,41.825407,23.732738,49.193737,219.969755,54.525180,112.493251,167.018432,25.901137,139.521055,286.690593,229.520797,34.305778,57.328407,1.659114,504.800542,317.498307
R2S2_TRAIN_1DD727844868,4222.880685,399.639867,384.955738,13553.047281,1184.783966,43.062500,6.787747,47.805374,219.947072,49.661927,118.073953,167.735880,24.564623,151.174499,288.384318,209.398765,33.729450,57.494521,1.663926,535.569961,349.886930
R2S2_TRAIN_46217662CD89,4189.245843,392.996636,382.682258,9697.539050,1192.965461,40.312500,20.586948,48.941481,219.994255,54.553440,106.946689,161.500129,26.650182,194.101110,293.106754,214.297234,34.294028,57.510266,1.660900,497.936918,314.439370
R2S2_TRAIN_EEFA03533D75,4140.279125,390.836034,375.945244,5950.690664,1200.830838,41.000000,3.412526,48.361147,220.011469,59.146720,86.601022,145.747743,25.871178,124.750721,293.217232,204.666780,31.362799,57.740861,1.650342,515.786028,318.331012
R2S2_TRAIN_201FFDB9054B,4064.613136,386.174280,375.275131,8653.867386,1184.726206,35.051489,14.375892,48.778521,219.979136,49.789504,108.169931,157.959435,26.382156,192.015022,286.785279,219.029384,31.386543,57.429971,1.658800,502.529942,318.400452
R2S2_TRAIN_887EEE191AA8,4118.080792,394.554994,385.740915,11303.766832,1184.842317,42.187500,22.938303,47.643570,216.884975,52.919096,119.256355,172.175451,25.361889,142.894242,285.167966,184.206617,33.074178,56.916605,1.677709,502.854118,321.216863
R2S2_TRAIN_031118CDC826,4233.115209,401.976954,389.345493,13118.504824,1200.734442,43.370115,24.568915,49.013762,219.997437,50.006525,118.382397,168.388922,25.292619,143.968937,294.397848,188.403700,34.532344,57.581467,1.652702,494.766428,308.152155
R2S2_TRAIN_76F71E6235E1,4193.939095,389.943436,378.655981,11336.198052,1185.036205,41.625000,23.669524,48.233620,215.930959,49.621257,110.126750,159.748006,25.853439,152.368169,293.898698,196.482615,34.951395,57.641521,1.652400,511.593821,322.528891
R2S2_TRAIN_F967CABDF7B1,4074.856307,392.214057,380.230682,9169.457350,1184.918203,42.250000,7.938155,48.444358,217.972638,56.733293,107.833378,164.566671,25.551043,140.398220,287.847071,193.283967,33.087550,57.704339,1.649798,496.068996,310.567612
R2S2_TRAIN_B756EA1E547E,4104.507106,396.604737,379.426438,13171.292935,1186.153525,41.812500,17.200286,47.794966,219.990669,56.349222,114.261493,170.610716,25.159066,155.194200,287.268706,223.450503,32.779166,56.404945,1.695200,502.734047,319.537390
R2S2_TRAIN_87D394FAC090,4150.551983,386.607914,379.002510,10294.134851,1181.101253,41.375000,7.663536,48.411353,214.131677,47.855025,110.100518,157.955543,26.109178,173.241076,290.205155,189.134778,34.267054,57.187906,1.667591,497.499043,324.973411
R2S2_TRAIN_AF5191DBD41A,4158.682791,387.281403,381.028929,12930.944777,1180.674287,40.410850,11.506721,47.951723,219.954604,47.190566,112.561224,159.751790,25.973860,156.644062,290.160147,184.774334,33.117026,57.503061,1.657850,507.692451,333.105408
R2S2_TRAIN_806856B6E6F0,4065.836172,389.024604,372.091415,8584.451886,1187.207396,37.437596,23.877407,47.779983,207.301298,47.787610,107.834403,155.622014,25.874659,179.153649,287.546402,219.696089,31.218740,57.780336,1.650000,501.974379,322.587801
R2S2_TRAIN_F27D282A43D7,4061.327290,356.044246,368.619473,10567.689234,1200.253398,40.000000,19.959175,48.374477,215.939916,55.488069,99.784915,155.272984,25.930730,167.970070,286.813468,244.933477,34.227851,56.256387,1.662111,511.182314,334.395903
R2S2_TRAIN_A0C60AC29434,4144.930746,397.516217,391.122181,14668.280510,1183.468633,44.375000,10.034426,47.308172,219.986499,53.656553,115.165299,168.821851,24.912131,144.873553,288.390944,173.222574,32.572581,57.403172,1.659900,500.498104,311.668894
R2S2_TRAIN_499777CF2221,4194.194856,395.198591,387.864686,8576.490394,1185.174413,42.500000,14.466774,48.375217,219.979549,49.390125,118.644465,168.034590,25.485914,139.981988,285.135327,225.208861,33.330132,57.872198,1.642776,505.181403,317.370671
R2S2_TRAIN_F80160A9E85A,4199.935272,401.452977,388.933583,14645.109455,1184.085496,43.606109,17.938431,46.765150,219.238066,56.559652,118.394714,174.954366,24.912780,143.994552,282.264833,189.199714,34.477405,57.176565,1.666771,530.626885,338.547833
R2S2_TRAIN_4372BBFA83C5,4117.354032,393.970446,383.185930,10018.985594,1182.626546,42.812500,9.645189,48.128282,219.911212,52.560881,120.360692,172.921573,25.115267,126.426216,291.562290,207.093121,34.444182,57.280031,1.663208,505.385051,323.969187
R2S2_TRAIN_4D4266533D9D,4069.085533,394.258977,379.796725,12178.937525,1187.526076,44.555925,23.851655,49.257821,219.951985,58.677677,107.636547,166.314224,24.994017,138.411174,281.199037,214.627933,34.190321,57.296202,1.657612,496.699173,310.367566
R2S2_TRAIN_94F3A0B1276F,4173.762663,391.860054,387.720221,10995.086524,1189.618194,44.937500,10.515407,48.111643,219.930491,48.455237,111.348744,159.803980,25.704544,135.287055,285.273419,222.195137,32.087085,57.061880,1.666400,506.605679,313.814327
R2S2_TRAIN_1ABC74396E39,4119.688670,394.679256,382.070929,11445.932209,1187.290465,42.375000,27.835962,47.995337,196.573961,52.279888,108.138075,160.417962,24.470679,203.672584,285.995972,229.405085,32.574563,57.491100,1.654400,515.279229,337.041563
R2S2_TRAIN_3720D3C0C251,4236.091832,398.651330,388.252277,9705.547244,1184.480932,40.937500,11.296766,48.752912,219.969016,56.224982,115.281323,171.506305,24.998365,191.255954,290.545650,235.044118,32.547133,57.542839,1.660400,500.502671,310.014095
R2S2_TRAIN_4FD11A4087A2,4123.871439,389.430978,376.907519,5221.859024,1200.254774,39.347900,7.999643,49.233544,220.006979,59.382908,100.274423,159.657331,25.167794,143.560901,288.214213,231.723536,31.209447,57.645357,1.660345,499.315276,313.928535
R2S2_TRAIN_7DFBD27CA9A6,4190.277919,393.811496,380.631280,12861.462724,1184.885668,41.312500,25.715345,45.798740,219.968004,50.606941,117.348773,167.955714,25.480034,197.416412,291.203043,216.694307,32.501379,57.283195,1.661002,538.503951,358.650144
R2S2_TRAIN_D2872DC4B8F2,4227.269720,396.468158,380.446844,9062.660721,1199.423887,41.937500,4.959446,48.242938,220.010522,57.644405,105.828426,163.472831,25.558652,163.012973,288.950855,224.674014,34.442175,57.210754,1.659853,505.924070,312.416832
R2S2_TRAIN_177881B323A8,4182.497949,395.930182,384.743191,6152.174408,1197.186108,39.060291,25.437193,48.789813,219.950753,52.553195,116.430199,168.983394,24.338133,201.034927,279.605816,241.239982,33.127654,57.660296,1.653179,505.705593,326.121537
R2S2_TRAIN_3ACDEC676F37,4204.530930,392.138992,378.744454,11219.225781,1186.219353,37.771316,12.072996,48.538159,219.905612,57.321292,104.589188,161.910480,25.578792,160.131140,289.546426,198.825397,33.035564,57.579580,1.647363,509.912149,331.440565
R2S2_TRAIN_9C99A6145221,4092.779714,396.564132,388.812054,6981.616229,1196.046806,40.917468,20.847696,48.610390,216.026562,51.039878,108.004485,159.044363,24.928478,150.198507,284.619078,232.515556,34.305320,57.544257,1.646363,505.161001,318.200847
R2S2_TRAIN_7D919497C132,3568.810794,383.550414,373.854520,12726.581366,1155.470809,42.289620,25.860707,48.323351,213.196575,48.032598,106.515236,154.547834,24.946376,161.048285,276.273961,213.616724,34.212550,57.574186,1.659135,540.644796,338.528683
R2S2_TRAIN_AF5EA0780F31,4061.424849,396.101473,381.924605,13690.385594,1184.739374,42.675237,10.524592,48.443005,219.962064,49.780129,117.084638,166.864767,24.841847,173.040265,284.546597,224.505103,33.232573,57.378669,1.662436,507.115457,320.486134
R2S2_TRAIN_E05EBBA964BC,4204.285048,396.247920,381.705925,11460.092723,1199.547986,45.200164,19.577185,47.423332,219.920528,49.001009,107.839186,156.840195,26.815473,150.190737,294.069583,166.622820,33.174626,57.407427,1.653100,502.191912,329.048990
R2S2_TRAIN_B07476500678,4231.261512,396.382542,382.497662,7110.786632,1186.887999,40.375000,25.177103,49.332599,220.029037,56.643832,107.936415,164.580248,26.117786,135.465813,289.628176,220.053694,34.378899,57.631455,1.666140,496.677850,313.478070
R2S2_TRAIN_1D6CF9DF9FB1,4128.872225,391.437636,380.739588,12788.426769,1195.996204,41.187500,25.511268,48.033446,216.035135,51.901474,109.169679,161.071153,25.884234,175.372994,288.793153,220.894064,34.245627,57.386142,1.659100,501.884405,317.252549
R2S2_TRAIN_0657FAFC1AF8,4282.206612,396.102587,384.703722,10374.778864,1185.731814,42.875000,4.274406,48.700191,219.921872,49.084372,116.451941,165.536312,25.427379,146.297146,289.936702,211.847045,34.341607,57.430601,1.657050,503.774955,319.523351
R2S2_TRAIN_5D8E39B828B5,4243.344529,394.457067,378.754503,13811.911245,1199.381161,41.102494,22.027608,47.080655,220.017861,46.715421,115.946313,162.661734,26.042529,160.584893,295.788314,196.517666,34.377057,57.431706,1.665600,513.790536,350.492626
R2S2_TRAIN_AECD89824C8D,4263.500790,399.369739,387.703716,14706.788321,1184.278678,42.937500,9.025542,47.183044,220.005714,55.549157,118.425472,173.974629,25.014848,139.980790,287.372587,199.101664,35.039467,56.987178,1.690844,498.048883,311.576733
R2S2_TRAIN_EB01F3B52D47,4178.056756,392.286613,379.436464,12496.196001,1199.456879,41.937500,12.125718,49.254365,200.126503,53.623723,108.955134,162.578857,25.345298,128.302543,289.774476,203.752629,34.440441,58.052515,1.641033,502.975322,310.880561
R2S2_TRAIN_5BA78B0F4405,4020.270347,360.156927,370.475893,6360.031570,1187.275847,39.518520,9.476458,48.404242,219.943500,56.281807,98.463388,154.745195,26.273757,168.228448,282.506971,221.644255,33.057333,57.614727,1.649948,499.127199,314.896855
R2S2_TRAIN_70B72C7F8C33,3707.942257,348.753889,368.173875,9113.762219,1199.738701,40.125000,23.859615,48.758781,199.902637,47.547957,101.787781,149.335738,25.999096,167.955750,278.543409,244.809239,31.235607,56.504025,1.695167,511.040045,327.082252
R2S2_TRAIN_7EA34600B3CE,4136.741725,399.111927,385.380896,11105.724099,1183.926618,41.687500,3.378923,48.093825,219.995937,54.456946,111.292691,165.749637,25.462625,141.681064,291.199665,194.535294,34.388797,57.073829,1.668305,506.830732,328.546368
R2S2_TRAIN_33641AC1B7AC,4084.901122,390.317170,380.438119,9985.477441,1199.905499,36.592356,9.324738,48.388171,219.937664,57.639031,100.477204,158.116235,25.603755,156.546364,280.292936,243.649628,34.435211,57.276987,1.665111,506.240871,320.010984
R2S2_TRAIN_3442F8F1B6DD,4025.644938,387.305615,384.786091,10142.651942,1200.066452,40.442773,24.963813,48.863674,219.913856,52.102122,107.728421,159.830543,25.034567,169.045950,282.305225,257.375422,32.674295,57.244991,1.661657,504.704987,325.838858
R2S2_TRAIN_65F4EE461CDC,4091.301141,389.616089,377.334584,8108.167235,1187.056889,40.149420,20.613813,48.178029,219.953944,47.919969,118.038842,165.958810,24.994955,232.412363,282.828367,215.131662,31.235750,57.430228,1.657977,503.642749,317.007001
R2S2_TRAIN_16BD0C425194,4259.670755,394.466146,384.817657,11305.676919,1200.315182,42.895945,9.171248,48.089957,220.006716,54.417935,108.474036,162.891972,25.931616,123.478852,292.350905,195.502264,34.033503,57.261714,1.665906,506.268400,320.268284
R2S2_TRAIN_A60428E325F4,4215.522444,397.467615,383.917281,10302.088171,1199.489433,38.961825,25.271064,48.183767,219.953461,54.852515,114.415409,169.267924,25.338955,150.310746,289.675701,232.690810,34.415329,57.600201,1.648791,506.938638,327.376774
R2S2_TRAIN_16A658B31E53,4097.204361,397.824095,387.639904,8255.940605,1187.791804,39.982111,9.476077,47.906171,219.932965,58.222849,104.965790,163.188638,25.956043,155.364428,287.092337,248.629088,32.612729,57.309108,1.660200,509.358251,328.475643
R2S2_TRAIN_AFCCA03801C5,4082.997774,396.919559,386.661793,12151.387656,1181.844780,43.000000,26.470674,48.238725,219.961888,48.994190,121.004769,169.998959,24.785915,164.141173,281.675408,207.966907,33.057224,57.262245,1.664968,507.314309,327.349774
R2S2_TRAIN_438B9DD1936D,3812.210921,388.619986,354.404686,9133.480926,1199.253391,41.937500,25.230343,47.961551,215.976152,47.580861,110.578502,158.159363,25.256309,181.050640,285.173453,230.732561,31.425526,57.511412,1.652928,518.444372,337.011888
R2S2_TRAIN_C138EA320D94,4227.491735,401.990123,390.632773,14642.086206,1183.245034,43.793494,16.210181,46.832278,219.988140,54.126849,111.196389,165.323238,25.521086,143.280816,289.890735,182.625832,34.431998,56.234810,1.664703,505.427048,316.488921
R2S2_TRAIN_5799A9EB0741,4229.831671,400.417935,387.671556,14034.457893,1179.372370,38.532558,25.952333,48.205755,219.943729,47.384618,119.152762,166.537380,25.388652,172.251952,287.161046,219.739080,34.523399,57.381426,1.664283,525.325217,329.059280
R2S2_TRAIN_CF100793FBF1,4087.621392,379.853691,332.870640,8604.971157,1200.455584,41.062500,20.284278,49.007789,219.937859,54.795303,97.489510,152.284813,26.470480,146.524775,294.205664,228.965815,34.429109,57.630760,1.642506,501.023595,314.026158
R2S2_TRAIN_CC9FE0214D12,4097.970700,395.976883,384.996492,8005.891107,1188.738991,39.060514,9.353654,49.352097,220.002903,50.519331,109.524663,160.043994,25.180646,165.145794,284.500662,232.770410,32.737658,57.252591,1.662490,493.199069,307.307144
R2S2_TRAIN_00A13142D4D0,4230.680839,396.815846,387.625574,11503.528786,1185.398328,42.183961,10.937257,49.078981,219.980954,50.444978,115.412352,165.857330,25.460116,156.659626,293.128868,211.333618,32.956305,57.052115,1.672684,506.781262,323.014018
R2S2_TRAIN_60F3D12DD898,4099.442224,391.728335,384.042664,9009.912781,1184.540401,42.312500,9.954100,48.817422,219.928261,51.212750,118.178842,169.391591,25.855952,146.108335,290.906969,171.062176,34.360534,57.243960,1.660900,495.375790,306.512000
R2S2_TRAIN_CE7438B50E24,4118.581298,395.774086,374.336377,10136.944166,1200.676704,43.375000,11.231454,48.793920,219.938604,51.229824,108.501827,159.731651,25.816477,179.799801,293.140114,223.372152,34.258029,57.742970,1.647457,502.858495,317.550247
R2S2_TRAIN_7570BE7DEA7C,3966.401754,376.979161,375.516075,9162.800588,1184.037119,35.512499,9.880866,47.710159,217.323942,51.728803,104.546228,156.275031,25.622837,161.005972,274.779280,160.392217,30.836876,57.094250,1.666351,528.074645,322.679759
R2S2_TRAIN_4628DAE054D5,4082.121140,399.819570,384.113482,3976.467527,1200.483832,42.312500,15.626297,48.543856,219.999612,51.960291,113.642471,165.602763,25.611333,148.180595,282.794130,217.448467,32.451823,57.753003,1.655200,494.567738,307.757778
R2S2_TRAIN_6088B76AA969,4184.387357,390.201362,384.736760,10273.728048,1200.192593,41.875000,24.934604,48.562212,219.990573,55.877143,109.034436,164.911579,26.224966,148.436142,289.752969,242.081355,34.193529,57.548992,1.654100,503.640912,320.734015
R2S2_TRAIN_5B16C8EF694E,4183.558221,392.888604,383.681759,12600.853077,1187.702874,42.312500,21.770929,48.341655,214.937729,51.276472,115.605275,166.881747,25.514401,174.259902,293.989582,222.670039,32.544432,57.109594,1.684539,504.901714,328.370276
R2S2_TRAIN_302673C4FE8D,3998.800535,390.017583,384.053278,9014.289504,1187.475130,43.250000,7.100921,47.707833,219.968973,55.087514,106.687836,161.775350,25.149327,151.359930,287.611543,206.329742,34.250617,57.575440,1.655504,534.072314,337.620710
R2S2_TRAIN_E4F103E834D4,4077.485524,385.699339,380.666378,9677.789738,1199.920191,40.000000,11.608562,47.989570,215.940130,49.173551,110.726106,159.899657,25.059726,173.287875,285.786513,181.754846,34.275289,57.663915,1.652400,514.838775,322.927363
R2S2_TRAIN_1A459CE6EF2F,4147.920641,393.571096,383.171054,10509.081336,1187.745992,41.125000,11.698680,47.751133,217.947171,51.879870,113.264322,165.144192,25.025581,154.304768,286.872650,215.087072,32.651019,57.604988,1.650400,510.079275,325.573580
R2S2_TRAIN_1BF967A525F5,4197.316598,397.431967,380.442051,10572.360251,1200.060806,43.687500,19.398789,49.514959,220.010569,53.431151,109.579018,163.010169,25.395626,171.195116,289.894637,254.127086,34.419509,57.543775,1.654100,507.402594,318.682417
R2S2_TRAIN_2EF1A293933F,4093.241639,383.211506,376.604621,8821.197697,1183.452267,41.500000,26.385273,46.801579,219.937673,51.775356,108.573722,160.349078,24.531376,191.527981,280.135348,230.271354,31.363974,57.087260,1.668175,527.917429,345.340496
R2S2_TRAIN_26457ADE3CCC,4222.713681,405.496075,393.141925,14228.938227,1187.867823,46.920347,25.165843,47.998103,220.035981,48.862205,124.166117,173.028321,23.711686,180.414759,285.639496,209.386053,34.480970,57.224031,1.665600,505.991649,316.432822
R2S2_TRAIN_70916C1C5CD1,3983.525286,382.767120,365.334701,3988.529342,1200.655391,41.750000,24.564979,48.866736,213.776475,52.271302,107.375798,159.647101,25.349643,174.050525,282.531602,222.216788,32.540840,57.890338,1.641111,501.699684,324.260466
R2S2_TRAIN_9581BC4A5778,4202.218892,397.759500,377.300250,10161.412618,1185.784630,46.572183,12.534819,48.821324,219.980201,48.366130,105.155055,153.521185,25.485733,163.310067,290.435151,190.574557,32.909279,57.547725,1.648165,492.052467,304.803572
R2S2_TRAIN_00FBD35A7229,4241.122380,397.176898,388.156927,13620.035058,1194.442683,43.325703,17.175908,48.428337,219.969012,50.892919,114.550625,165.443544,24.802964,163.643250,289.813958,220.581515,32.006518,57.536428,1.657615,513.495933,319.962138
R2S2_TRAIN_DC0F86FD86F4,4076.734174,386.332993,372.196001,11803.203907,1184.947648,41.062500,25.064270,48.631541,219.999557,56.126404,97.831250,153.957654,26.283223,175.791922,287.057660,216.768026,33.438073,57.291887,1.669572,505.062297,316.351063
R2S2_TRAIN_C4E85C9F4179,4261.058028,397.598077,387.233933,13999.564820,1200.744480,43.875000,14.174109,47.514146,219.945556,55.686657,119.412275,175.098932,26.628748,159.316523,298.136107,210.956807,34.392410,57.392884,1.661359,512.854991,336.510445
R2S2_TRAIN_7F0CC5F1F264,4290.820708,402.543322,391.804851,13462.453807,1200.637292,45.784492,21.654743,49.412190,220.028666,56.137138,110.910978,167.048116,26.820471,139.482977,298.144697,160.109506,34.828269,57.662630,1.652200,495.214283,313.428139
R2S2_TRAIN_708D244C404F,4077.669759,394.229434,378.036103,11089.907100,1200.514442,41.438364,26.029711,48.700595,219.874059,57.093335,97.697681,154.791016,25.373951,220.898238,286.690872,257.375422,32.754448,57.407412,1.659922,506.222194,318.170846
R2S2_TRAIN_38817E9528FC,4165.138760,388.280241,368.684402,9413.224857,1186.462442,40.224278,23.157593,48.317395,219.965866,50.857963,114.589349,165.447312,26.046795,135.915130,291.462311,211.403128,33.276424,57.660595,1.650000,501.203012,318.336234
R2S2_TRAIN_351141681E7C,4081.608508,393.333940,378.020358,13156.083465,1186.239850,45.117617,24.137405,48.636545,219.897397,52.535397,111.775298,164.310695,25.222901,142.604006,285.106835,224.409569,34.354417,57.313421,1.663470,509.341952,323.857783
